YEAR_ID,SEM_ID,STD_NO,COURSE_ID,COURSE_EDESC,AVG
2020,1,334254,14270,Statistics and  Probability for Data Science,66.0
2020,1,334254,31361,Introduction to  Philosophy,77.0
2020,1,334254,11151,Structured ProgrammingLab,46.0
2020,1,334254,14260,Data Engineering,74.0
2020,2,334254,14362,High Performance Computing for Big Data,72.0
2020,2,334254,11206,Object Oriented Programming,64.0
2020,2,334254,31152,Arabic Islamic Civilization,86.0
2020,2,334254,11253,Object Oriented Programming Lab,57.0
2020,2,334254,20134,Discrete Mathematics (1),68.0
2019,1,334254,20132,Calculus (1),50.0
2019,1,334254,31151,National Education,77.0
2019,1,334254,31111,Arabic Language,64.0
2019,1,334254,11102,Introduction to Computer Science,50.0
2022,1,332285,14467,Cloud Computing,67.0
2022,1,332285,14452,Pattern Recognition,68.0
2022,1,332285,11436,Distributed Systems,54.0
2022,1,332285,11449,Computer and Society,84.0
2022,1,332285,13477,Software Engineering,45.0
2022,2,332285,14469,Special Topic In Data Science and AI (2),66.0
2022,2,332285,14466,Business Intelligence,73.0
2022,2,332285,31352,Jerusalem : History and Facts,66.0
2022,2,332285,13477,Software Engineering,58.0
2022,2,332285,31311,Scientific Research Methods,70.0
2021,2,332285,14456,Robotics Programming,88.0
2021,2,332285,14351,Natural Language Processing,83.0
2021,2,332285,11464,Information Systems Security,85.0
2021,2,332285,14350,Computer Architecture for Machine Learning,92.0
2021,1,332285,12348,Multimedia Systems,79.0
2021,1,332285,11354,Database Systems Lab,77.0
2021,1,332285,11323,Database Systems,82.0
2021,1,332285,11355,Operating Systems Lab,71.0
2021,1,332285,11313,Algorithms  Design and Analysis,77.0
2021,1,332285,14330,Artificial Intelligence,84.0
2021,1,332285,11335,Operating Systems,72.0
2021,3,332285,14364,Data Visualization,77.0
2021,3,332285,31373,21st Century Skills,35.0
2021,3,332285,31351,Contemporary Issues in the Arab  World,82.0
2021,3,332285,14465,Data Mining,77.0
2020,2,332285,20134,Discrete Mathematics (1),91.0
2020,2,332285,14362,High Performance Computing for Big Data,93.0
2020,2,332285,31130,Foreign languages,88.0
2020,2,332285,11212,Data Structures and Introduction to Algorithms,81.0
2019,2,332285,11103,Structured Programming,63.0
2019,2,332285,20233,Statistical Methods,65.0
2019,2,332285,31121,English Language,70.0
2019,2,332285,20133,Calculus (2),78.0
2019,2,332285,14140,Introduction to Data Science,68.0
2019,2,332285,11151,Structured ProgrammingLab,63.0
2020,1,332285,20234,Linear Algebra,71.0
2020,1,332285,20200,Technical Writing and Communication Skills,62.0
2020,1,332285,14270,Statistics and  Probability for Data Science,79.0
2020,1,332285,14260,Data Engineering,69.0
2020,1,332285,11206,Object Oriented Programming,83.0
2020,1,332285,14261,Data Engineering Lab,82.0
2020,1,332285,11253,Object Oriented Programming Lab,97.0
2019,1,332285,20132,Calculus (1),89.0
2019,1,332285,11102,Introduction to Computer Science,86.0
2019,1,332285,31151,National Education,79.0
2019,1,332285,31111,Arabic Language,90.0
2022,2,327357,11313,Algorithms  Design and Analysis,63.0
2022,2,327357,12348,Multimedia Systems,67.0
2022,2,327357,14350,Computer Architecture for Machine Learning,52.0
2022,2,327357,11436,Distributed Systems,63.0
2022,1,327357,11464,Information Systems Security,62.0
2022,1,327357,14364,Data Visualization,52.0
2022,1,327357,11313,Algorithms  Design and Analysis,44.0
2022,1,327357,11449,Computer and Society,81.0
2022,1,327357,14140,Introduction to Data Science,35.0
2022,1,327357,14455,Information Retrieval,35.0
2021,3,327357,14364,Data Visualization,43.0
2021,3,327357,14351,Natural Language Processing,51.0
2021,1,327357,14330,Artificial Intelligence,61.0
2021,1,327357,11323,Database Systems,60.0
2021,1,327357,11335,Operating Systems,50.0
2021,1,327357,11355,Operating Systems Lab,63.0
2021,1,327357,11354,Database Systems Lab,71.0
2021,1,327357,31373,21st Century Skills,35.0
2021,2,327357,14350,Computer Architecture for Machine Learning,45.0
2021,2,327357,14456,Robotics Programming,75.0
2021,2,327357,14357,Special Topic In Data Science and AI (1),93.0
2021,2,327357,14465,Data Mining,70.0
2021,2,327357,11464,Information Systems Security,35.0
2020,3,327357,11212,Data Structures and Introduction to Algorithms,54.0
2020,3,327357,20234,Linear Algebra,51.0
2020,2,327357,11206,Object Oriented Programming,54.0
2020,2,327357,14270,Statistics and  Probability for Data Science,59.0
2020,2,327357,31311,Scientific Research Methods,75.0
2020,2,327357,31152,Arabic Islamic Civilization,91.0
2020,2,327357,14362,High Performance Computing for Big Data,76.0
2020,1,327357,11253,Object Oriented Programming Lab,71.0
2020,1,327357,14260,Data Engineering,62.0
2020,1,327357,11206,Object Oriented Programming,35.0
2020,1,327357,31264,Introduction To Psychology,87.0
2020,1,327357,14261,Data Engineering Lab,50.0
2020,1,327357,20233,Statistical Methods,55.0
2019,2,327357,11151,Structured ProgrammingLab,75.0
2019,2,327357,11103,Structured Programming,65.0
2019,2,327357,20133,Calculus (2),77.0
2019,2,327357,31151,National Education,90.0
2019,2,327357,14140,Introduction to Data Science,71.0
2019,3,327357,20200,Technical Writing and Communication Skills,89.0
2019,3,327357,31130,Foreign languages,91.0
2019,3,327357,20134,Discrete Mathematics (1),65.0
2019,1,327357,31121,English Language,83.0
2019,1,327357,20132,Calculus (1),50.0
2019,1,327357,31111,Arabic Language,81.0
2019,1,327357,11102,Introduction to Computer Science,59.0
2022,2,327544,11449,Computer and Society,78.0
2022,2,327544,13477,Software Engineering,42.0
2022,2,327544,14466,Business Intelligence,35.0
2022,2,327544,14351,Natural Language Processing,35.0
2022,2,327544,11436,Distributed Systems,61.0
2022,2,327544,14350,Computer Architecture for Machine Learning,51.0
2022,1,327544,11355,Operating Systems Lab,57.0
2022,1,327544,11335,Operating Systems,52.0
2022,1,327544,12446,Digital Image Processing,44.0
2022,1,327544,14330,Artificial Intelligence,57.0
2022,1,327544,11323,Database Systems,63.0
2022,1,327544,14466,Business Intelligence,35.0
2022,1,327544,11354,Database Systems Lab,68.0
2021,2,327544,11212,Data Structures and Introduction to Algorithms,41.0
2021,2,327544,14465,Data Mining,53.0
2021,2,327544,14357,Special Topic In Data Science and AI (1),84.0
2021,2,327544,14456,Robotics Programming,64.0
2021,3,327544,11212,Data Structures and Introduction to Algorithms,59.0
2021,1,327544,14364,Data Visualization,55.0
2021,1,327544,14465,Data Mining,35.0
2021,1,327544,12348,Multimedia Systems,52.0
2021,1,327544,14270,Statistics and  Probability for Data Science,50.0
2021,1,327544,11212,Data Structures and Introduction to Algorithms,36.0
2020,3,327544,31255,Entrepreneurship for Business,89.0
2020,3,327544,11212,Data Structures and Introduction to Algorithms,40.0
2020,2,327544,20233,Statistical Methods,57.0
2020,2,327544,20234,Linear Algebra,58.0
2020,2,327544,31311,Scientific Research Methods,82.0
2020,2,327544,11206,Object Oriented Programming,64.0
2020,2,327544,14362,High Performance Computing for Big Data,66.0
2020,1,327544,20233,Statistical Methods,43.0
2020,1,327544,11253,Object Oriented Programming Lab,58.0
2020,1,327544,11206,Object Oriented Programming,40.0
2020,1,327544,14260,Data Engineering,60.0
2020,1,327544,20133,Calculus (2),56.0
2020,1,327544,20200,Technical Writing and Communication Skills,70.0
2020,1,327544,14261,Data Engineering Lab,62.0
2019,2,327544,11151,Structured ProgrammingLab,68.0
2019,2,327544,14140,Introduction to Data Science,61.0
2019,2,327544,20251,History of Science,76.0
2019,2,327544,20134,Discrete Mathematics (1),51.0
2019,2,327544,31151,National Education,80.0
2019,2,327544,11103,Structured Programming,57.0
2019,3,327544,20132,Calculus (1),58.0
2019,3,327544,31130,Foreign languages,72.0
2019,3,327544,31271,Environmental Science,82.0
2019,1,327544,31111,Arabic Language,59.0
2019,1,327544,31121,English Language,75.0
2019,1,327544,11102,Introduction to Computer Science,58.0
2019,1,327544,20132,Calculus (1),35.0
2022,1,325080,14330,Artificial Intelligence,59.0
2022,1,325080,12348,Multimedia Systems,65.0
2022,1,325080,11335,Operating Systems,60.0
2022,1,325080,14466,Business Intelligence,35.0
2022,1,325080,11355,Operating Systems Lab,70.0
2022,2,325080,11354,Database Systems Lab,75.0
2022,2,325080,14357,Special Topic In Data Science and AI (1),82.0
2022,2,325080,11323,Database Systems,72.0
2022,2,325080,14350,Computer Architecture for Machine Learning,53.0
2022,2,325080,11436,Distributed Systems,78.0
2022,2,325080,11464,Information Systems Security,45.0
2021,2,325080,11206,Object Oriented Programming,70.0
2021,2,325080,14456,Robotics Programming,82.0
2021,2,325080,11253,Object Oriented Programming Lab,98.0
2021,2,325080,14465,Data Mining,35.0
2021,2,325080,31255,Entrepreneurship for Business,92.0
2021,3,325080,14364,Data Visualization,58.0
2021,3,325080,11212,Data Structures and Introduction to Algorithms,68.0
2021,1,325080,11206,Object Oriented Programming,35.0
2021,1,325080,11151,Structured ProgrammingLab,69.0
2021,1,325080,11253,Object Oriented Programming Lab,35.0
2021,1,325080,20234,Linear Algebra,50.0
2021,1,325080,14362,High Performance Computing for Big Data,58.0
2020,2,325080,20134,Discrete Mathematics (1),72.0
2020,2,325080,20133,Calculus (2),51.0
2020,2,325080,31311,Scientific Research Methods,78.0
2020,3,325080,14260,Data Engineering,73.0
2020,3,325080,14261,Data Engineering Lab,55.0
2020,1,325080,31271,Environmental Science,78.0
2020,1,325080,11103,Structured Programming,51.0
2020,1,325080,14270,Statistics and  Probability for Data Science,53.0
2020,1,325080,11151,Structured ProgrammingLab,44.0
2020,1,325080,31361,Introduction to  Philosophy,67.0
2019,2,325080,20233,Statistical Methods,68.0
2019,2,325080,14140,Introduction to Data Science,63.0
2019,2,325080,31151,National Education,63.0
2019,2,325080,20200,Technical Writing and Communication Skills,87.0
2019,3,325080,31130,Foreign languages,78.0
2019,3,325080,20132,Calculus (1),56.0
2019,1,325080,31121,English Language,84.0
2019,1,325080,11102,Introduction to Computer Science,54.0
2019,1,325080,31111,Arabic Language,68.0
2019,1,325080,20132,Calculus (1),35.0
2022,1,325201,14452,Pattern Recognition,86.0
2022,1,325201,11436,Distributed Systems,90.0
2022,1,325201,12446,Digital Image Processing,85.0
2022,1,325201,31255,Entrepreneurship for Business,91.0
2021,2,325201,14465,Data Mining,90.0
2021,2,325201,14456,Robotics Programming,98.0
2021,2,325201,14357,Special Topic In Data Science and AI (1),98.0
2021,2,325201,14350,Computer Architecture for Machine Learning,85.0
2021,2,325201,14351,Natural Language Processing,90.0
2021,1,325201,31373,21st Century Skills,35.0
2021,1,325201,13477,Software Engineering,80.0
2021,1,325201,14364,Data Visualization,93.0
2021,1,325201,14330,Artificial Intelligence,94.0
2021,1,325201,11335,Operating Systems,85.0
2021,1,325201,11355,Operating Systems Lab,94.0
2020,2,325201,20200,Technical Writing and Communication Skills,97.0
2020,2,325201,14362,High Performance Computing for Big Data,94.0
2020,2,325201,14270,Statistics and  Probability for Data Science,95.0
2020,2,325201,11323,Database Systems,84.0
2020,2,325201,11354,Database Systems Lab,94.0
2020,2,325201,11313,Algorithms  Design and Analysis,83.0
2020,1,325201,11212,Data Structures and Introduction to Algorithms,72.0
2020,1,325201,14261,Data Engineering Lab,97.0
2020,1,325201,31264,Introduction To Psychology,91.0
2020,1,325201,14260,Data Engineering,94.0
2020,1,325201,20234,Linear Algebra,71.0
2020,1,325201,20233,Statistical Methods,100.0
2019,1,325201,31151,National Education,88.0
2019,1,325201,20132,Calculus (1),75.0
2019,1,325201,11102,Introduction to Computer Science,99.0
2019,1,325201,31121,English Language,84.0
2019,1,325201,31019,Arabic Language(Remedial),51.0
2019,2,325201,11103,Structured Programming,100.0
2019,2,325201,31111,Arabic Language,74.0
2019,2,325201,20251,History of Science,96.0
2019,2,325201,11151,Structured ProgrammingLab,95.0
2019,2,325201,14140,Introduction to Data Science,93.0
2019,2,325201,20133,Calculus (2),83.0
2019,3,325201,20134,Discrete Mathematics (1),88.0
2019,3,325201,11253,Object Oriented Programming Lab,100.0
2019,3,325201,11206,Object Oriented Programming,84.0
2022,1,325927,12446,Digital Image Processing,50.0
2022,1,325927,14350,Computer Architecture for Machine Learning,35.0
2022,1,325927,14465,Data Mining,50.0
2022,1,325927,31255,Entrepreneurship for Business,74.0
2022,1,325927,11464,Information Systems Security,42.0
2022,1,325927,13477,Software Engineering,52.0
2022,2,325927,14364,Data Visualization,69.0
2022,2,325927,11313,Algorithms  Design and Analysis,42.0
2022,2,325927,11436,Distributed Systems,43.0
2022,2,325927,14350,Computer Architecture for Machine Learning,35.0
2022,2,325927,14351,Natural Language Processing,36.0
2022,2,325927,20234,Linear Algebra,36.0
2021,2,325927,11323,Database Systems,50.0
2021,2,325927,14362,High Performance Computing for Big Data,50.0
2021,2,325927,11253,Object Oriented Programming Lab,60.0
2021,2,325927,14351,Natural Language Processing,42.0
2021,2,325927,31352,Jerusalem : History and Facts,60.0
2021,3,325927,14364,Data Visualization,35.0
2021,3,325927,14465,Data Mining,35.0
2021,3,325927,11335,Operating Systems,58.0
2020,3,325927,20200,Technical Writing and Communication Skills,84.0
2020,3,325927,11323,Database Systems,46.0
2020,3,325927,11354,Database Systems Lab,50.0
2021,1,325927,11323,Database Systems,43.0
2021,1,325927,14330,Artificial Intelligence,50.0
2021,1,325927,11355,Operating Systems Lab,50.0
2021,1,325927,31361,Introduction to  Philosophy,55.0
2021,1,325927,11313,Algorithms  Design and Analysis,35.0
2021,1,325927,11335,Operating Systems,42.0
2020,2,325927,14260,Data Engineering,67.0
2020,2,325927,11212,Data Structures and Introduction to Algorithms,58.0
2020,2,325927,14261,Data Engineering Lab,35.0
2020,2,325927,12348,Multimedia Systems,65.0
2020,2,325927,31311,Scientific Research Methods,69.0
2020,1,325927,31130,Foreign languages,98.0
2020,1,325927,14270,Statistics and  Probability for Data Science,77.0
2020,1,325927,20134,Discrete Mathematics (1),81.0
2020,1,325927,11206,Object Oriented Programming,58.0
2020,1,325927,11253,Object Oriented Programming Lab,35.0
2019,2,325927,11151,Structured ProgrammingLab,55.0
2019,2,325927,11103,Structured Programming,63.0
2019,2,325927,20132,Calculus (1),82.0
2019,2,325927,14140,Introduction to Data Science,73.0
2019,2,325927,31151,National Education,85.0
2019,3,325927,20233,Statistical Methods,74.0
2019,3,325927,20133,Calculus (2),86.0
2019,1,325927,31121,English Language,65.0
2019,1,325927,20132,Calculus (1),35.0
2019,1,325927,31111,Arabic Language,66.0
2019,1,325927,11102,Introduction to Computer Science,59.0
2022,2,324629,14350,Computer Architecture for Machine Learning,54.0
2022,2,324629,14452,Pattern Recognition,55.0
2022,2,324629,14469,Special Topic In Data Science and AI (2),60.0
2022,2,324629,14466,Business Intelligence,35.0
2022,2,324629,11436,Distributed Systems,35.0
2022,2,324629,11449,Computer and Society,67.0
2022,1,324629,11354,Database Systems Lab,70.0
2022,1,324629,11323,Database Systems,65.0
2022,1,324629,14364,Data Visualization,67.0
2022,1,324629,11313,Algorithms  Design and Analysis,52.0
2022,1,324629,14350,Computer Architecture for Machine Learning,40.0
2022,1,324629,14270,Statistics and  Probability for Data Science,55.0
2021,3,324629,14364,Data Visualization,44.0
2021,3,324629,11323,Database Systems,42.0
2021,3,324629,14351,Natural Language Processing,68.0
2021,2,324629,11464,Information Systems Security,50.0
2021,2,324629,14465,Data Mining,54.0
2021,2,324629,14357,Special Topic In Data Science and AI (1),87.0
2021,2,324629,14351,Natural Language Processing,43.0
2021,1,324629,11355,Operating Systems Lab,51.0
2021,1,324629,11313,Algorithms  Design and Analysis,35.0
2021,1,324629,14362,High Performance Computing for Big Data,62.0
